AIAnalysisID,CaseID,CrimePattern,SuspectPrediction,RiskScore,MOType,HotspotLocation,AnalysisDate,Recommendation
AI02380,KSP/DIS024/2026/02380,Economic & White Collar Offence Pattern Cluster #1,High match with repeat offender Manjunath Verma,75,Economic Offence,Bagalkote Sector 5,2026-05-01,Deploy Hoysala patrol unit to Bagalkote Traffic PS and monitor CCTV feeds.
AI02381,KSP/DIS025/2026/02381,Economic & White Collar Offence Pattern Cluster #2,No prior criminal record detected,76,White Collar Crime,Kalaburagi Sector 6,2026-06-02,Deploy Hoysala patrol unit to Kalaburagi Town PS and monitor CCTV feeds.
AI02382,KSP/DIS026/2026/02382,Organized Crime & Extortion Pattern Cluster #3,No prior criminal record detected,77,Smuggling,Bidar Sector 7,2026-07-03,Deploy Hoysala patrol unit to Bidar Central PS and monitor CCTV feeds.
AI02383,KSP/DIS027/2026/02383,Organized Crime & Extortion Pattern Cluster #4,No prior criminal record detected,78,Extortion,Raichur Sector 8,2026-08-04,Deploy Hoysala patrol unit to Raichur Cyber Crime PS and monitor CCTV feeds.
AI02384,KSP/DIS028/2026/02384,Organized Crime & Extortion Pattern Cluster #5,High match with repeat offender Praveen Kulkarni,79,Blackmail,Koppal Sector 1,2026-09-05,Deploy Hoysala patrol unit to Koppal Traffic PS and monitor CCTV feeds.
AI02385,KSP/DIS029/2026/02385,Economic & White Collar Offence Pattern Cluster #6,No prior criminal record detected,80,Counterfeit Currency,Yadgir Sector 2,2026-10-06,Deploy Hoysala patrol unit to Yadgir Town PS and monitor CCTV feeds.
AI02386,KSP/DIS030/2026/02386,Economic & White Collar Offence Pattern Cluster #7,No prior criminal record detected,81,Fake Documents,Ballari Sector 3,2026-11-07,Deploy Hoysala patrol unit to Ballari Central PS and monitor CCTV feeds.
AI02387,KSP/DIS031/2026/02387,Traffic & Road Incident Pattern Cluster #8,No prior criminal record detected,82,Hit and Run,Vijayanagara (Hospete) Sector 4,2026-12-08,Deploy Hoysala patrol unit to Vijayanagara (Hospete) Cyber Crime PS and monitor CCTV feeds.
AI02388,KSP/DIS001/2026/02388,Traffic & Road Incident Pattern Cluster #9,High match with repeat offender Vikas Deshmukh,83,Road Accident,Bengaluru Urban Sector 5,2026-01-09,Deploy Hoysala patrol unit to Bengaluru Urban Cyber Crime PS and monitor CCTV feeds.
AI02389,KSP/DIS002/2026/02389,Public Disturbance & Miscellaneous Pattern Cluster #10,No prior criminal record detected,84,Fire Incident,Bengaluru Rural Sector 6,2026-02-10,Deploy Hoysala patrol unit to Bengaluru Rural Town PS and monitor CCTV feeds.
AI02390,KSP/DIS003/2026/02390,Public Disturbance & Miscellaneous Pattern Cluster #11,No prior criminal record detected,85,Unknown Dead Body,Ramanagara Sector 7,2026-03-11,Deploy Hoysala patrol unit to Ramanagara Central PS and monitor CCTV feeds.
AI02391,KSP/DIS004/2026/02391,Public Disturbance & Miscellaneous Pattern Cluster #12,No prior criminal record detected,86,Suicide Investigation,Chikkaballapura Sector 8,2026-04-12,Deploy Hoysala patrol unit to Chikkaballapura Cyber Crime PS and monitor CCTV feeds.
AI02392,KSP/DIS005/2026/02392,Public Disturbance & Miscellaneous Pattern Cluster #13,High match with repeat offender Rohan Gowda,87,Property Disputes,Kolar Sector 1,2026-05-13,Deploy Hoysala patrol unit to Kolar Traffic PS and monitor CCTV feeds.
AI02393,KSP/DIS006/2026/02393,Public Disturbance & Miscellaneous Pattern Cluster #14,No prior criminal record detected,88,Public Disturbance,Tumakuru Sector 2,2026-06-14,Deploy Hoysala patrol unit to Tumakuru Town PS and monitor CCTV feeds.
AI02394,KSP/DIS007/2026/02394,Narcotics & Contraband Pattern Cluster #15,No prior criminal record detected,89,Synthetic Drugs (MDMA),Shivamogga Sector 3,2026-07-15,Deploy Hoysala patrol unit to Shivamogga Central PS and monitor CCTV feeds.
AI02395,KSP/DIS008/2026/02395,Violent Crime Pattern Cluster #16,No prior criminal record detected,90,Murder,Chitradurga Sector 4,2026-08-16,Deploy Hoysala patrol unit to Chitradurga Cyber Crime PS and monitor CCTV feeds.
AI02396,KSP/DIS009/2026/02396,Violent Crime Pattern Cluster #17,High match with repeat offender Santosh Sharma,91,Attempt to Murder,Davanagere Sector 5,2026-09-17,Deploy Hoysala patrol unit to Davanagere Traffic PS and monitor CCTV feeds.
AI02397,KSP/DIS010/2026/02397,Violent Crime Pattern Cluster #18,No prior criminal record detected,92,Assault & Grievous Hurt,Mysuru Sector 6,2026-10-18,Deploy Hoysala patrol unit to Mysuru Town PS and monitor CCTV feeds.
AI02398,KSP/DIS011/2026/02398,Violent Crime Pattern Cluster #19,No prior criminal record detected,93,Kidnapping,Mandya Sector 7,2026-11-19,Deploy Hoysala patrol unit to Mandya Central PS and monitor CCTV feeds.
AI02399,KSP/DIS012/2026/02399,Violent Crime Pattern Cluster #20,No prior criminal record detected,94,Missing Person,Hassan Sector 8,2026-12-20,Deploy Hoysala patrol unit to Hassan Cyber Crime PS and monitor CCTV feeds.
AI02400,KSP/DIS013/2026/02400,Property Crime Pattern Cluster #1,High match with repeat offender Manjunath Khan,45,Theft,Chamarajanagara Sector 1,2026-01-21,Deploy Hoysala patrol unit to Chamarajanagara Traffic PS and monitor CCTV feeds.
AI02401,KSP/DIS014/2026/02401,Vehicle Theft Pattern Cluster #2,No prior criminal record detected,46,Vehicle Theft,Kodagu Sector 2,2026-02-22,Deploy Hoysala patrol unit to Kodagu Town PS and monitor CCTV feeds.
AI02402,KSP/DIS015/2026/02402,Property Crime Pattern Cluster #3,No prior criminal record detected,47,Burglary,Dakshina Kannada (Mangaluru) Sector 3,2026-03-23,Deploy Hoysala patrol unit to Dakshina Kannada (Mangaluru) Central PS and monitor CCTV feeds.
AI02403,KSP/DIS016/2026/02403,Property Crime Pattern Cluster #4,No prior criminal record detected,48,Robbery,Udupi Sector 4,2026-04-24,Deploy Hoysala patrol unit to Udupi Cyber Crime PS and monitor CCTV feeds.
AI02404,KSP/DIS017/2026/02404,Property Crime Pattern Cluster #5,High match with repeat offender Praveen Shetty,49,Chain Snatching,Uttara Kannada (Karwar) Sector 5,2026-05-25,Deploy Hoysala patrol unit to Uttara Kannada (Karwar) Traffic PS and monitor CCTV feeds.
AI02405,KSP/DIS018/2026/02405,Cyber Crime & Online Fraud Pattern Cluster #6,No prior criminal record detected,50,Cyber Crime,Belagavi Sector 6,2026-06-26,Deploy Hoysala patrol unit to Belagavi Town PS and monitor CCTV feeds.
AI02406,KSP/DIS019/2026/02406,Cyber Crime & Online Fraud Pattern Cluster #7,No prior criminal record detected,51,UPI Fraud,Dharwad Sector 7,2026-07-27,Deploy Hoysala patrol unit to Dharwad Central PS and monitor CCTV feeds.
AI02407,KSP/DIS020/2026/02407,Cyber Crime & Online Fraud Pattern Cluster #8,No prior criminal record detected,52,Online Banking Fraud,Hubballi City Sector 8,2026-08-28,Deploy Hoysala patrol unit to Hubballi City Cyber Crime PS and monitor CCTV feeds.
AI02408,KSP/DIS021/2026/02408,Cyber Crime & Online Fraud Pattern Cluster #9,High match with repeat offender Vikas Naik,53,Identity Theft,Gadag Sector 1,2026-09-01,Deploy Hoysala patrol unit to Gadag Traffic PS and monitor CCTV feeds.
AI02409,KSP/DIS022/2026/02409,Cyber Crime & Online Fraud Pattern Cluster #10,No prior criminal record detected,54,ATM Fraud,Haveri Sector 2,2026-10-02,Deploy Hoysala patrol unit to Haveri Town PS and monitor CCTV feeds.
AI02410,KSP/DIS023/2026/02410,Crime Against Women & Children Pattern Cluster #11,No prior criminal record detected,55,Rape,Vijayapura Sector 3,2026-11-03,Deploy Hoysala patrol unit to Vijayapura Central PS and monitor CCTV feeds.
AI02411,KSP/DIS024/2026/02411,Crime Against Women & Children Pattern Cluster #12,No prior criminal record detected,56,Sexual Assault,Bagalkote Sector 4,2026-12-04,Deploy Hoysala patrol unit to Bagalkote Cyber Crime PS and monitor CCTV feeds.
AI02412,KSP/DIS025/2026/02412,Crime Against Women & Children Pattern Cluster #13,High match with repeat offender Rohan Kumar,57,POCSO,Kalaburagi Sector 5,2026-01-05,Deploy Hoysala patrol unit to Kalaburagi Traffic PS and monitor CCTV feeds.
AI02413,KSP/DIS026/2026/02413,Crime Against Women & Children Pattern Cluster #14,No prior criminal record detected,58,Domestic Violence,Bidar Sector 6,2026-02-06,Deploy Hoysala patrol unit to Bidar Town PS and monitor CCTV feeds.
AI02414,KSP/DIS027/2026/02414,Organized Crime & Extortion Pattern Cluster #15,No prior criminal record detected,59,Illegal Weapons,Raichur Sector 7,2026-03-07,Deploy Hoysala patrol unit to Raichur Central PS and monitor CCTV feeds.
AI02415,KSP/DIS028/2026/02415,Narcotics & Contraband Pattern Cluster #16,No prior criminal record detected,60,Drug Trafficking,Koppal Sector 8,2026-04-08,Deploy Hoysala patrol unit to Koppal Cyber Crime PS and monitor CCTV feeds.
AI02416,KSP/DIS029/2026/02416,Organized Crime & Extortion Pattern Cluster #17,High match with repeat offender Santosh Verma,61,Human Trafficking,Yadgir Sector 1,2026-05-09,Deploy Hoysala patrol unit to Yadgir Traffic PS and monitor CCTV feeds.
AI02417,KSP/DIS030/2026/02417,Public Disturbance & Miscellaneous Pattern Cluster #18,No prior criminal record detected,62,Gambling,Ballari Sector 2,2026-06-10,Deploy Hoysala patrol unit to Ballari Town PS and monitor CCTV feeds.
AI02418,KSP/DIS031/2026/02418,Environmental & Forest Crime Pattern Cluster #19,No prior criminal record detected,63,Wildlife Crime,Vijayanagara (Hospete) Sector 3,2026-07-11,Deploy Hoysala patrol unit to Vijayanagara (Hospete) Central PS and monitor CCTV feeds.
AI02419,KSP/DIS001/2026/02419,Environmental & Forest Crime Pattern Cluster #20,No prior criminal record detected,64,Forest Crime,Bengaluru Urban Sector 4,2026-08-12,Deploy Hoysala patrol unit to Indiranagar Police Station and monitor CCTV feeds.
AI02420,KSP/DIS002/2026/02420,Terror & National Security Pattern Cluster #1,High match with repeat offender Manjunath Kulkarni,65,Terror Related Activity,Bengaluru Rural Sector 5,2026-09-13,Deploy Hoysala patrol unit to Bengaluru Rural Traffic PS and monitor CCTV feeds.
AI02421,KSP/DIS003/2026/02421,Economic & White Collar Offence Pattern Cluster #2,No prior criminal record detected,66,Corruption,Ramanagara Sector 6,2026-10-14,Deploy Hoysala patrol unit to Ramanagara Town PS and monitor CCTV feeds.
AI02422,KSP/DIS004/2026/02422,Economic & White Collar Offence Pattern Cluster #3,No prior criminal record detected,67,Economic Offence,Chikkaballapura Sector 7,2026-11-15,Deploy Hoysala patrol unit to Chikkaballapura Central PS and monitor CCTV feeds.
AI02423,KSP/DIS005/2026/02423,Economic & White Collar Offence Pattern Cluster #4,No prior criminal record detected,68,White Collar Crime,Kolar Sector 8,2026-12-16,Deploy Hoysala patrol unit to Kolar Cyber Crime PS and monitor CCTV feeds.
AI02424,KSP/DIS006/2026/02424,Organized Crime & Extortion Pattern Cluster #5,High match with repeat offender Praveen Deshmukh,69,Smuggling,Tumakuru Sector 1,2026-01-17,Deploy Hoysala patrol unit to Tumakuru Traffic PS and monitor CCTV feeds.
AI02425,KSP/DIS007/2026/02425,Organized Crime & Extortion Pattern Cluster #6,No prior criminal record detected,70,Extortion,Shivamogga Sector 2,2026-02-18,Deploy Hoysala patrol unit to Shivamogga Town PS and monitor CCTV feeds.
AI02426,KSP/DIS008/2026/02426,Organized Crime & Extortion Pattern Cluster #7,No prior criminal record detected,71,Blackmail,Chitradurga Sector 3,2026-03-19,Deploy Hoysala patrol unit to Chitradurga Central PS and monitor CCTV feeds.
AI02427,KSP/DIS009/2026/02427,Economic & White Collar Offence Pattern Cluster #8,No prior criminal record detected,72,Counterfeit Currency,Davanagere Sector 4,2026-04-20,Deploy Hoysala patrol unit to Davanagere Cyber Crime PS and monitor CCTV feeds.
AI02428,KSP/DIS010/2026/02428,Economic & White Collar Offence Pattern Cluster #9,High match with repeat offender Vikas Gowda,73,Fake Documents,Mysuru Sector 5,2026-05-21,Deploy Hoysala patrol unit to Mysuru Traffic PS and monitor CCTV feeds.
AI02429,KSP/DIS011/2026/02429,Traffic & Road Incident Pattern Cluster #10,No prior criminal record detected,74,Hit and Run,Mandya Sector 6,2026-06-22,Deploy Hoysala patrol unit to Mandya Town PS and monitor CCTV feeds.
AI02430,KSP/DIS012/2026/02430,Traffic & Road Incident Pattern Cluster #11,No prior criminal record detected,75,Road Accident,Hassan Sector 7,2026-07-23,Deploy Hoysala patrol unit to Hassan Central PS and monitor CCTV feeds.
AI02431,KSP/DIS013/2026/02431,Public Disturbance & Miscellaneous Pattern Cluster #12,No prior criminal record detected,76,Fire Incident,Chamarajanagara Sector 8,2026-08-24,Deploy Hoysala patrol unit to Chamarajanagara Cyber Crime PS and monitor CCTV feeds.
AI02432,KSP/DIS014/2026/02432,Public Disturbance & Miscellaneous Pattern Cluster #13,High match with repeat offender Rohan Sharma,77,Unknown Dead Body,Kodagu Sector 1,2026-09-25,Deploy Hoysala patrol unit to Kodagu Traffic PS and monitor CCTV feeds.
AI02433,KSP/DIS015/2026/02433,Public Disturbance & Miscellaneous Pattern Cluster #14,No prior criminal record detected,78,Suicide Investigation,Dakshina Kannada (Mangaluru) Sector 2,2026-10-26,Deploy Hoysala patrol unit to Dakshina Kannada (Mangaluru) Town PS and monitor CCTV feeds.
AI02434,KSP/DIS016/2026/02434,Public Disturbance & Miscellaneous Pattern Cluster #15,No prior criminal record detected,79,Property Disputes,Udupi Sector 3,2026-11-27,Deploy Hoysala patrol unit to Udupi Central PS and monitor CCTV feeds.
AI02435,KSP/DIS017/2026/02435,Public Disturbance & Miscellaneous Pattern Cluster #16,No prior criminal record detected,80,Public Disturbance,Uttara Kannada (Karwar) Sector 4,2026-12-28,Deploy Hoysala patrol unit to Uttara Kannada (Karwar) Cyber Crime PS and monitor CCTV feeds.
AI02436,KSP/DIS018/2026/02436,Narcotics & Contraband Pattern Cluster #17,High match with repeat offender Santosh Khan,81,Synthetic Drugs (MDMA),Belagavi Sector 5,2026-01-01,Deploy Hoysala patrol unit to Belagavi Traffic PS and monitor CCTV feeds.
AI02437,KSP/DIS019/2026/02437,Violent Crime Pattern Cluster #18,No prior criminal record detected,82,Murder,Dharwad Sector 6,2026-02-02,Deploy Hoysala patrol unit to Dharwad Town PS and monitor CCTV feeds.
AI02438,KSP/DIS020/2026/02438,Violent Crime Pattern Cluster #19,No prior criminal record detected,83,Attempt to Murder,Hubballi City Sector 7,2026-03-03,Deploy Hoysala patrol unit to Hubballi City Central PS and monitor CCTV feeds.
AI02439,KSP/DIS021/2026/02439,Violent Crime Pattern Cluster #20,No prior criminal record detected,84,Assault & Grievous Hurt,Gadag Sector 8,2026-04-04,Deploy Hoysala patrol unit to Gadag Cyber Crime PS and monitor CCTV feeds.
AI02440,KSP/DIS022/2026/02440,Violent Crime Pattern Cluster #1,High match with repeat offender Manjunath Shetty,85,Kidnapping,Haveri Sector 1,2026-05-05,Deploy Hoysala patrol unit to Haveri Traffic PS and monitor CCTV feeds.
AI02441,KSP/DIS023/2026/02441,Violent Crime Pattern Cluster #2,No prior criminal record detected,86,Missing Person,Vijayapura Sector 2,2026-06-06,Deploy Hoysala patrol unit to Vijayapura Town PS and monitor CCTV feeds.
AI02442,KSP/DIS024/2026/02442,Property Crime Pattern Cluster #3,No prior criminal record detected,87,Theft,Bagalkote Sector 3,2026-07-07,Deploy Hoysala patrol unit to Bagalkote Central PS and monitor CCTV feeds.
AI02443,KSP/DIS025/2026/02443,Vehicle Theft Pattern Cluster #4,No prior criminal record detected,88,Vehicle Theft,Kalaburagi Sector 4,2026-08-08,Deploy Hoysala patrol unit to Kalaburagi Cyber Crime PS and monitor CCTV feeds.
AI02444,KSP/DIS026/2026/02444,Property Crime Pattern Cluster #5,High match with repeat offender Praveen Naik,89,Burglary,Bidar Sector 5,2026-09-09,Deploy Hoysala patrol unit to Bidar Traffic PS and monitor CCTV feeds.
AI02445,KSP/DIS027/2026/02445,Property Crime Pattern Cluster #6,No prior criminal record detected,90,Robbery,Raichur Sector 6,2026-10-10,Deploy Hoysala patrol unit to Raichur Town PS and monitor CCTV feeds.
AI02446,KSP/DIS028/2026/02446,Property Crime Pattern Cluster #7,No prior criminal record detected,91,Chain Snatching,Koppal Sector 7,2026-11-11,Deploy Hoysala patrol unit to Koppal Central PS and monitor CCTV feeds.
AI02447,KSP/DIS029/2026/02447,Cyber Crime & Online Fraud Pattern Cluster #8,No prior criminal record detected,92,Cyber Crime,Yadgir Sector 8,2026-12-12,Deploy Hoysala patrol unit to Yadgir Cyber Crime PS and monitor CCTV feeds.
AI02448,KSP/DIS030/2026/02448,Cyber Crime & Online Fraud Pattern Cluster #9,High match with repeat offender Vikas Kumar,93,UPI Fraud,Ballari Sector 1,2026-01-13,Deploy Hoysala patrol unit to Ballari Traffic PS and monitor CCTV feeds.
AI02449,KSP/DIS031/2026/02449,Cyber Crime & Online Fraud Pattern Cluster #10,No prior criminal record detected,94,Online Banking Fraud,Vijayanagara (Hospete) Sector 2,2026-02-14,Deploy Hoysala patrol unit to Vijayanagara (Hospete) Town PS and monitor CCTV feeds.
AI02450,KSP/DIS001/2026/02450,Cyber Crime & Online Fraud Pattern Cluster #11,No prior criminal record detected,45,Identity Theft,Bengaluru Urban Sector 3,2026-03-15,Deploy Hoysala patrol unit to Bengaluru Urban Central PS and monitor CCTV feeds.
AI02451,KSP/DIS002/2026/02451,Cyber Crime & Online Fraud Pattern Cluster #12,No prior criminal record detected,46,ATM Fraud,Bengaluru Rural Sector 4,2026-04-16,Deploy Hoysala patrol unit to Bengaluru Rural Cyber Crime PS and monitor CCTV feeds.
AI02452,KSP/DIS003/2026/02452,Crime Against Women & Children Pattern Cluster #13,High match with repeat offender Rohan Verma,47,Rape,Ramanagara Sector 5,2026-05-17,Deploy Hoysala patrol unit to Ramanagara Traffic PS and monitor CCTV feeds.
AI02453,KSP/DIS004/2026/02453,Crime Against Women & Children Pattern Cluster #14,No prior criminal record detected,48,Sexual Assault,Chikkaballapura Sector 6,2026-06-18,Deploy Hoysala patrol unit to Chikkaballapura Town PS and monitor CCTV feeds.
AI02454,KSP/DIS005/2026/02454,Crime Against Women & Children Pattern Cluster #15,No prior criminal record detected,49,POCSO,Kolar Sector 7,2026-07-19,Deploy Hoysala patrol unit to Kolar Central PS and monitor CCTV feeds.
AI02455,KSP/DIS006/2026/02455,Crime Against Women & Children Pattern Cluster #16,No prior criminal record detected,50,Domestic Violence,Tumakuru Sector 8,2026-08-20,Deploy Hoysala patrol unit to Tumakuru Cyber Crime PS and monitor CCTV feeds.
